Satellite,Code,jd_tdb,x_km,y_km,z_km
Callisto,504,2460612.000000,-1890918.621940,-137456.179362,-29676.536669
Callisto,504,2460619.000000,1691155.564376,-802413.335458,-2403.624193
Callisto,504,2460626.000000,-1132287.417448,1511291.603332,32077.191272
Callisto,504,2460633.000000,205635.855018,-1871573.441973,-55787.517829
Callisto,504,2460640.000000,678201.373268,1747428.023548,63768.433356
Callisto,504,2460647.000000,-1478820.960620,-1183041.683007,-56865.835377
Callisto,504,2460654.000000,1840069.355313,326538.345515,34926.683374
Callisto,504,2460661.000000,-1796319.968939,602285.390670,-5286.728089
Callisto,504,2460668.000000,1239889.662919,-1407213.935266,-27363.718278
Callisto,504,2460675.000000,-452613.530842,1827503.301206,51082.572726
Callisto,504,2460682.000000,-541669.643482,-1808509.189552,-63848.483176
Callisto,504,2460689.000000,1310391.995896,1334847.840680,59360.333294
Callisto,504,2460696.000000,-1822999.727236,-521048.834794,-40797.211462
Callisto,504,2460703.000000,1820156.337126,-429337.096665,11034.087239
Callisto,504,2460710.000000,-1420929.268623,1247919.455297,19934.818394
Callisto,504,2460717.000000,588875.334330,-1785435.727440,-47930.808587
Callisto,504,2460724.000000,298927.524233,1853111.908820,61981.190406
Callisto,504,2460731.000000,-1203615.025408,-1459977.304296,-61850.205359
Callisto,504,2460738.000000,1730234.344151,706161.535748,45353.187210
Callisto,504,2460745.000000,-1882842.838187,222264.017662,-18368.510970
Callisto,504,2460752.000000,1504774.249761,-1115481.241668,-14651.504052
Callisto,504,2460759.000000,-822184.195987,1697376.715652,42033.921476
Callisto,504,2460766.000000,-156252.967588,-1878482.006456,-60858.297102
Callisto,504,2460773.000000,1002472.580528,1581528.870396,62955.020260
Callisto,504,2460780.000000,-1676933.511875,-882603.657144,-50169.325726
Callisto,504,2460787.000000,1868839.798480,-37331.035000,23978.016629
Callisto,504,2460794.000000,-1648772.473314,930774.747052,6927.731246
Callisto,504,2460801.000000,946211.794246,-1621537.077314,-37985.921842
Callisto,504,2460808.000000,-93366.881463,1877935.640072,57485.877648
Callisto,504,2460815.000000,-876748.536172,-1674014.746166,-64163.311370
Callisto,504,2460822.000000,1543965.952938,1054465.100319,53767.550866
Callisto,504,2460829.000000,-1888556.342848,-167520.414085,-30663.984822
Callisto,504,2460836.000000,1703567.808428,-774853.251562,-1303.652767
Callisto,504,2460843.000000,-1156452.971931,1493343.068181,31144.010789
Callisto,504,2460850.000000,235645.940310,-1867555.188639,-55246.342930
Callisto,504,2460857.000000,650113.845017,1758603.957644,63767.700007
Callisto,504,2460864.000000,-1459532.042500,-1206297.754974,-57389.742645
Callisto,504,2460871.000000,1834748.671745,356318.491348,35856.037412
Callisto,504,2460878.000000,-1805712.750717,573661.209389,-6374.193292
Callisto,504,2460885.000000,1262169.098262,-1386904.769238,-26388.110350
Callisto,504,2460892.000000,-481896.470876,1820357.842491,50457.701961
Callisto,504,2460899.000000,-512601.267882,-1816429.975735,-63731.075580
Callisto,504,2460906.000000,1288817.855491,1356282.388733,59794.224556
Callisto,504,2460913.000000,-1814118.306787,-549883.627922,-41642.160465
Callisto,504,2460920.000000,1827184.462524,-399729.560264,12110.501686
Callisto,504,2460927.000000,-1440626.468805,1225083.811484,18918.353903
Callisto,504,2460934.000000,617399.131795,-1775722.379129,-47239.914389
Callisto,504,2460941.000000,269097.421887,1857905.985493,61755.463613
Callisto,504,2460948.000000,-1180102.547680,-1478632.484719,-62166.073421
Callisto,504,2460955.000000,1718711.170388,734352.589241,46137.754694
Callisto,504,2460962.000000,-1885790.102084,192283.724816,-19395.305944
Callisto,504,2460969.000000,1522896.275431,-1090973.095914,-13614.691961
Callisto,504,2460976.000000,-849279.021804,1683868.240128,41243.319184
Callisto,504,2460983.000000,-126204.904467,-1880901.837162,-60558.090412
Callisto,504,2460990.000000,976700.413269,1597618.437621,63155.194421
Callisto,504,2460997.000000,-1662764.424540,-908988.978359,-50855.312517
Callisto,504,2461004.000000,1869177.323386,-6861.392815,24978.034595
Callisto,504,2461011.000000,-1663220.032937,904451.137781,5887.662867
Callisto,504,2461018.000000,972381.049204,-1606009.087325,-37154.344936
Callisto,504,2461025.000000,-123664.282590,1876066.438073,57044.857368
Callisto,504,2461032.000000,-849976.312974,-1687983.220317,-64284.598980
Callisto,504,2461039.000000,1526419.259836,1079480.665175,54357.547517
Callisto,504,2461046.000000,-1885917.156431,-197364.471129,-31596.896626
Callisto,504,2461053.000000,1715776.758639,-746902.445095,-249.325589
Callisto,504,2461060.000000,-1180113.445309,1474932.069404,30258.205879
Callisto,504,2461067.000000,265751.697800,-1863382.946591,-54741.058164
Callisto,504,2461074.000000,621584.862033,1768816.399521,63742.681555
Callisto,504,2461081.000000,-1440156.503952,-1229544.490118,-57897.932958
Callisto,504,2461088.000000,1828401.788115,386218.750490,36733.043942
Callisto,504,2461095.000000,-1814945.085878,544999.351541,-7402.626218
Callisto,504,2461102.000000,1284330.273479,-1365983.437019,-25447.811524
Callisto,504,2461109.000000,-511022.713538,1812784.779043,49860.330955
Callisto,504,2461116.000000,-483261.938175,-1824273.026436,-63620.580637
Callisto,504,2461123.000000,1266718.293368,1376953.262996,60178.370193
Callisto,504,2461130.000000,-1805180.676760,-578846.155987,-42450.822504
Callisto,504,2461137.000000,1833049.823708,-369911.360094,13122.897773
Callisto,504,2461144.000000,-1460361.546049,1202095.845143,17953.647199
Callisto,504,2461151.000000,645864.915795,-1765137.034825,-46557.854526
Callisto,504,2461158.000000,239066.335061,1862484.641624,61533.783319
Callisto,504,2461165.000000,-1156121.306215,-1497192.195054,-62454.256314
Callisto,504,2461172.000000,1706646.329686,762185.671324,46861.161049
Callisto,504,2461179.000000,-1888726.238858,162116.477016,-20374.431549
Callisto,504,2461186.000000,1539992.130612,-1066063.159259,-12630.313930
Callisto,504,2461193.000000,-876486.240434,1670306.881387,40491.002960
Callisto,504,2461200.000000,-95994.305175,-1882193.704323,-60228.621329
Callisto,504,2461207.000000,950673.104251,1613746.606097,63339.627741
Callisto,504,2461214.000000,-1647761.991652,-935308.854899,-51484.995677
Callisto,504,2461221.000000,1869240.586466,23612.190177,25920.156839
Callisto,504,2461228.000000,-1677543.373868,877721.766621,4887.695344
Callisto,504,2461235.000000,997968.842409,-1590038.104522,-36350.683789
Callisto,504,2461242.000000,-154045.483008,1874120.919340,56614.626675
Callisto,504,2461249.000000,-822771.644049,-1700959.877360,-64348.953814
Callisto,504,2461256.000000,1508742.410461,1104525.204113,54909.976895
Callisto,504,2461263.000000,-1882175.778965,-227431.537735,-32468.314888
Callisto,504,2461270.000000,1727950.109472,-718883.436956,754.371302
Callisto,504,2461277.000000,-1203691.896740,1455690.455396,29381.183859
Callisto,504,2461284.000000,295623.548456,-1858980.220740,-54241.343768
Callisto,504,2461291.000000,592736.807828,1778801.694479,63690.133249
Callisto,504,2461298.000000,-1420329.621246,-1252201.526370,-58339.839062
Callisto,504,2461305.000000,1821881.042432,416099.161047,37557.783419
Callisto,504,2461312.000000,-1823204.920748,515881.376974,-8382.871269
Callisto,504,2461319.000000,1306465.537003,-1344990.898746,-24542.465932
Callisto,504,2461326.000000,-540332.986919,1804131.597712,49234.687493
Callisto,504,2461333.000000,-453992.296019,-1832028.205647,-63492.373748
Callisto,504,2461340.000000,1243918.419270,1397434.415744,60507.835116
Callisto,504,2461347.000000,-1795919.312973,-607506.449939,-43193.473787
Callisto,504,2461354.000000,1838685.746393,-339900.594272,14091.917941
Callisto,504,2461361.000000,-1479426.751021,1178638.312520,17016.090846
Callisto,504,2461368.000000,674377.265041,-1754410.396006,-45882.193523
Callisto,504,2461375.000000,208714.482752,1865989.294576,61256.014561
Callisto,504,2461382.000000,-1132049.892743,-1515726.515910,-62704.494307
Callisto,504,2461389.000000,1693653.538474,789970.812689,47521.006996
Callisto,504,2461396.000000,-1891429.170288,131996.163283,-21299.959106
Callisto,504,2461403.000000,1556924.406051,-1040685.659290,-11663.354763
Callisto,504,2461410.000000,-903318.456742,1656278.762907,39737.695303
Callisto,504,2461417.000000,-65553.265868,-1883386.524183,-59876.969778
Callisto,504,2461424.000000,924267.950356,1628918.595642,63449.637062
Callisto,504,2461431.000000,-1632631.611136,-961751.648352,-52071.462661
Callisto,504,2461438.000000,1868200.940438,54117.193726,26802.711326
Callisto,504,2461445.000000,-1691799.989966,850822.826376,3916.837407
Callisto,504,2461452.000000,1023436.802322,-1573351.697617,-35531.978519
Callisto,504,2461459.000000,-184428.604800,1871803.098714,56156.610932
Callisto,504,2461466.000000,-795178.362572,-1713859.506914,-64368.191248
Callisto,504,2461473.000000,1490571.658004,1128925.412411,55386.660350
Callisto,504,2461480.000000,-1878399.766513,-257697.201341,-33302.964706
Callisto,504,2461487.000000,1738988.512729,-690647.424520,1720.442892
Callisto,504,2461494.000000,-1227357.605220,1436325.701853,28510.362409
Callisto,504,2461501.000000,325500.290391,-1853533.818468,-53689.351184
Callisto,504,2461508.000000,563675.756986,1788685.301073,63597.972105
Callisto,504,2461515.000000,-1399827.550007,-1274715.081309,-58720.351483
Callisto,504,2461522.000000,1814983.722348,445792.144916,38327.362792
Callisto,504,2461529.000000,-1831356.255004,486483.037579,-9342.256081
Callisto,504,2461536.000000,1327823.528382,-1323576.909485,-23639.383363
Callisto,504,2461543.000000,-569679.740092,1795432.059822,48594.223754
Callisto,504,2461550.000000,-424415.223037,-1838653.438652,-63286.038345
Callisto,504,2461557.000000,1221011.044924,1417928.095654,60795.309169
Callisto,504,2461564.000000,-1785596.280504,-636180.293777,-43878.497675
Callisto,504,2461571.000000,1844246.635127,-309853.466029,15032.191995
Callisto,504,2461578.000000,-1498260.667411,1154548.473397,16067.289470
Callisto,504,2461585.000000,702574.876332,-1743364.258658,-45182.870749
Callisto,504,2461592.000000,178268.030355,1869290.521435,60937.140263
Callisto,504,2461599.000000,-1107498.380868,-1533483.306701,-62877.653106
Callisto,504,2461606.000000,1680591.582806,817677.249808,48139.566280
Callisto,504,2461613.000000,-1892998.512244,101551.565373,-22193.100134
Callisto,504,2461620.000000,1573874.149691,-1015272.367588,-10702.976275
Callisto,504,2461627.000000,-930077.624143,1641227.828886,38934.802078
Callisto,504,2461634.000000,-35201.119539,-1884470.284799,-59489.362722
Callisto,504,2461641.000000,897406.476814,1643769.888305,63500.117338
Callisto,504,2461648.000000,-1617115.114654,-987787.972319,-52598.605493
Callisto,504,2461655.000000,1866972.840188,84643.724398,27659.467384
Callisto,504,2461662.000000,-1705196.020889,823488.633888,2948.831261
Callisto,504,2461669.000000,1048922.381176,-1556563.576177,-34695.617411
Callisto,504,2461676.000000,-214954.288827,1868348.340507,55625.305395
Callisto,504,2461683.000000,-767540.482953,-1726711.019956,-64345.847331
Callisto,504,2461690.000000,1471609.080483,1153111.764958,55806.499953
Callisto,504,2461697.000000,-1874347.139180,-287792.781600,-34101.994959
Callisto,504,2461704.000000,1749823.452904,-662078.502977,2691.611529
Callisto,504,2461711.000000,-1250452.083294,1416529.096336,27616.404146
Callisto,504,2461718.000000,355543.500524,-1847946.178243,-53098.749678
Callisto,504,2461725.000000,534400.108829,1797503.397009,63426.413101
Callisto,504,2461732.000000,-1379178.015777,-1297271.220627,-59066.097140
Callisto,504,2461739.000000,1807083.288789,475381.645951,39055.683295
Callisto,504,2461746.000000,-1839329.773811,457018.104836,-10295.685654
Callisto,504,2461753.000000,1349020.504362,-1301558.281920,-22700.602927
Callisto,504,2461760.000000,-598785.583422,1786315.845363,47910.480680
Callisto,504,2461767.000000,-394500.210721,-1845174.810611,-63031.915619
Callisto,504,2461774.000000,1197754.228428,1437575.714649,61012.395749
Callisto,504,2461781.000000,-1775178.629641,-665008.360857,-44547.136157
Callisto,504,2461788.000000,1848660.852345,-279765.588707,15954.953451
Callisto,504,2461795.000000,-1517074.096518,1130329.927655,15100.003878
Callisto,504,2461802.000000,730658.523194,-1731393.883249,-44421.011310
Callisto,504,2461809.000000,147747.689704,1872363.790836,60571.753828
Callisto,504,2461816.000000,-1082402.645521,-1551057.660278,-63000.948181
Callisto,504,2461823.000000,1667133.415442,844981.729766,48716.334610
Callisto,504,2461830.000000,-1894471.284994,70915.506208,-23089.745583
Callisto,504,2461837.000000,1589870.709104,-989547.702802,-9727.019888
Callisto,504,2461844.000000,-956824.455418,1626149.623704,38101.874226
Callisto,504,2461851.000000,-4730.223552,-1884373.996063,-59021.445871
Callisto,504,2461858.000000,870460.149856,1658588.927056,63517.110248
Callisto,504,2461865.000000,-1600668.579572,-1013646.785256,-53084.346587
Callisto,504,2461872.000000,1865588.881174,115142.207187,28510.356875
Callisto,504,2461879.000000,-1718308.952931,795734.554314,1953.021259
Callisto,504,2461886.000000,1073934.075372,-1539398.445554,-33819.826026
Callisto,504,2461893.000000,-245422.482609,1864776.471955,55054.611565
Callisto,504,2461900.000000,-739513.054440,-1738568.922542,-64250.369689
Callisto,504,2461907.000000,1452652.597377,1177218.800647,56206.944998
Callisto,504,2461914.000000,-1869105.823857,-317983.064672,-34885.576097
Callisto,504,2461921.000000,1760682.279313,-633469.810608,3680.722467
Callisto,504,2461928.000000,-1273261.912312,1395877.709222,26665.267352
Callisto,504,2461935.000000,385440.000027,-1842179.012296,-52466.770846
Callisto,504,2461942.000000,504910.472443,1805989.362420,63207.565823
Callisto,504,2461949.000000,-1358129.425621,-1319239.093809,-59366.446900
Callisto,504,2461956.000000,1799070.740912,504885.730654,39780.990260
Callisto,504,2461963.000000,-1846265.425148,427250.910325,-11263.186338
Callisto,504,2461970.000000,1370215.524392,-1279466.141753,-21729.822251
Callisto,504,2461977.000000,-627831.203456,1776095.983598,47152.717260
Callisto,504,2461984.000000,-364602.940665,-1851612.972287,-62744.987361
Callisto,504,2461991.000000,1173870.600314,1456906.768458,61190.277459
Callisto,504,2461998.000000,-1764472.826650,-693504.179652,-45199.767953
Callisto,504,2462005.000000,1852855.505710,-249473.959997,16901.258493
Callisto,504,2462012.000000,-1535129.570880,1105788.682959,14099.558917
Callisto,504,2462019.000000,758815.442280,-1719248.033607,-43617.485196
Callisto,504,2462026.000000,117175.500199,1874340.385259,60136.476971
Callisto,504,2462033.000000,-1057191.515881,-1568570.461483,-63105.846193
Callisto,504,2462040.000000,1652790.899492,872104.012964,49274.308859
Callisto,504,2462047.000000,-1895698.692880,40386.160552,-23997.314873
Callisto,504,2462054.000000,1605679.690341,-963302.415994,-8703.211572
Callisto,504,2462061.000000,-983078.806997,1610717.053440,37226.277131
Callisto,504,2462068.000000,26005.257864,-1884113.399219,-58513.821614
Callisto,504,2462075.000000,843361.736953,1672435.897958,63480.466574
Callisto,504,2462082.000000,-1584073.562689,-1039559.090385,-53574.192432
Callisto,504,2462089.000000,1863129.688524,145550.938563,29362.417195
Callisto,504,2462096.000000,-1731279.613024,767905.357720,925.609264
Callisto,504,2462103.000000,1098774.162361,-1521440.022125,-32882.666431
Callisto,504,2462110.000000,-275755.827323,1860900.679768,54444.442350
Callisto,504,2462117.000000,-711055.974480,-1750235.845571,-64125.021668
Callisto,504,2462124.000000,1433375.219217,1200686.039492,56581.438041
Callisto,504,2462131.000000,-1863766.295339,-348285.657449,-35693.404062
Callisto,504,2462138.000000,1770461.686713,-604729.296638,4692.409773
Callisto,504,2462145.000000,-1296016.277613,1375193.408814,25678.952632
Callisto,504,2462152.000000,415264.864473,-1835294.064960,-51767.087750
Callisto,504,2462159.000000,475360.069558,1814374.038148,62969.686895
Callisto,504,2462166.000000,-1336351.188288,-1340919.715750,-59647.639492
Callisto,504,2462173.000000,1790808.301099,534219.179204,40516.094816
Callisto,504,2462180.000000,-1852961.240475,397264.992130,-12268.495880
Callisto,504,2462187.000000,1390694.821969,-1257024.228265,-20719.403041
Callisto,504,2462194.000000,-656755.552562,1765857.084813,46366.626533
Callisto,504,2462201.000000,-334512.223155,-1856886.122746,-62399.369214
Callisto,504,2462208.000000,1149995.930266,1476198.500768,61372.471195
Callisto,504,2462215.000000,-1752659.938170,-721843.739613,-45851.332924
Callisto,504,2462222.000000,1857024.714398,-219127.097641,17880.919047
